id,latitude,longitude,place_name,county,alternate_name,distance_to_london,number_mps,silver_street,location_uncertain,reference
http://data.ordnancesurvey.co.uk/id/4000000074550371,50.9262,-2.305,Sturminster Newton,Dorsetshire,,111,,,,
http://data.ordnancesurvey.co.uk/id/4000000074550410,50.686,-2.1102,Wareham,Dorsetshire,,115,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074566652,50.8001,-1.998,Winbourne,Dorsetshire,Wimborne Minster,101,,,,
http://data.ordnancesurvey.co.uk/id/4000000074559332,54.5422,-1.9238,Barnard Castle,Durham,,247,,,,
http://data.ordnancesurvey.co.uk/id/4000000074555989,54.6655,-1.6741,Bishop Auckland,Durham,,257,,1,,
http://data.ordnancesurvey.co.uk/id/4000000074555966,54.5243,-1.5542,Darlington,Durham,,243,,,,
http://data.ordnancesurvey.co.uk/id/4000000074559702,54.7769,-1.5756,Durham,Durham,,260,2,1,,
http://data.ordnancesurvey.co.uk/id/4000000074576671,54.6934,-1.1836,Hartlepool,Durham,,261,,,1,https://www.british-history.ac.uk/vch/durham/vol3/pp263-285#p14
http://data.ordnancesurvey.co.uk/id/4000000074559324,54.5639,-1.3129,Stockton,Durham,Stockton-On-Tees,248,,1,,
http://data.ordnancesurvey.co.uk/id/4000000074578903,51.5358,0.0767,Barking,Essex,,7,,,,https://www.british-history.ac.uk/vch/essex/vol5/pp214-219#p23
http://data.ordnancesurvey.co.uk/id/4000000074572649,51.6261,0.4182,Billericay,Essex,,23,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Billericay/fulltext/Billericay_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074572318,51.8709,0.159,Bishop's Stortford,Essex,,30,,,,
http://data.ordnancesurvey.co.uk/id/4000000074558924,51.8783,0.5525,Braintree,Essex,,40,,,,
http://data.ordnancesurvey.co.uk/id/4000000074541699,51.7345,0.4729,Chelmsford,Essex,,29,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Chelmsford/fulltext/Chelmsford_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074558865,51.8714,0.6861,Coggeshal,Essex,Coggeshall,44,,,,
http://data.ordnancesurvey.co.uk/id/4000000074559170,51.8898,0.8995,Colchester,Essex,,51,2,,,https://www.british-history.ac.uk/vch/essex/vol9/pp269-274#p8
http://data.ordnancesurvey.co.uk/id/4000000074557013,51.8727,0.3623,Dunmow,Essex,Great Dunmow,38,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Great_Dunmow/fulltext/Great_Dunmow_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074570934,51.6983,0.1103,Epping,Essex,,17,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Epping/fulltext/Epping_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074572990,51.4743,0.3227,Grays,Essex,,25,,,,https://www.british-history.ac.uk/vch/essex/vol8/pp35-56#p38
http://data.ordnancesurvey.co.uk/id/4000000074558925,51.9452,0.6387,Halstead,Essex,,46,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Halstead/fulltext/Halstead_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074544537,51.9467,1.2876,Harwich,Essex,,72,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Harwich/fulltext/Harwich_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074559196,51.7105,0.2643,High-Ongar,Essex,High Ongar,21,,,1,
http://data.ordnancesurvey.co.uk/id/4000000074573660,51.5238,0.4058,Horndon,Essex,Horndon on the Hill,29,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Horndon_on_the_Hill/fulltext/Horndon_on_the_Hill_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074556641,51.7315,0.6764,Malden,Essex,Maldon,37,2,1,,
http://data.ordnancesurvey.co.uk/id/4000000074546229,51.9454,1.0637,Maningtree,Essex,Manningtree,60,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Manningtree/fulltext/Manningtree_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074556673,51.7041,0.2455,Ongar,Essex,Chipping Ongar,21,,,,
http://data.ordnancesurvey.co.uk/id/4000000074544909,51.5861,0.6053,Rayleigh,Essex,,34,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Rayleigh/fulltext/Rayleigh_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074546609,51.5824,0.7065,Rochford,Essex,,40,,,,
http://data.ordnancesurvey.co.uk/id/4000000074569531,51.579502,0.182422,Rumford,Essex,Romford,12,,,,
http://data.ordnancesurvey.co.uk/id/4000000074559902,52.0238,0.2411,Saffron Walden,Essex,,43,,,,
http://data.ordnancesurvey.co.uk/id/4000000074557071,51.9534,0.3442,Thaxted,Essex,,46,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Thaxted/fulltext/Thaxted_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074541994,51.6868,-0.0027,Waltham Abbey,Essex,,12,,1,,
http://data.ordnancesurvey.co.uk/id/4000000074559179,51.7993,0.6393,Witham,Essex,,37,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-681-1/dissemination/pdf/Witham/fulltext/Witham_1999_Historic_Towns_Assessment_Report.pdf
http://data.ordnancesurvey.co.uk/id/4000000074572175,51.6913,-2.4585,Berkley,Gloucestershire,Berkeley,113,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/berkeley/Stroud_Berkeley_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074576443,51.752,-2.1396,Bisley,Gloucestershire,,97,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/bisley/Stroud_Bisley_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074564026,52.0504,-1.7818,Campden,Gloucestershire,Chipping Campden,90,,,,
http://data.ordnancesurvey.co.uk/id/4000000074576734,51.9018,-2.0758,Cheltenham,Gloucestershire,,95,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/cheltenham/Cheltenham_Cheltenham_Archaeological_Assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074541895,51.7172,-1.9676,Cirencester,Gloucestershire,,88,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074542625,51.6813,-2.354,Dursley,Gloucestershire,,108,,1,,
http://data.ordnancesurvey.co.uk/id/4000000074564667,51.7078,-1.7814,Fairford,Gloucestershire,,80,,,,
http://data.ordnancesurvey.co.uk/id/4000000074577905,51.8647,-2.2449,Gloucester,Gloucestershire,,102,2,,,https://www.gloucester.gov.uk/media/1165/citycentrecasep07.pdf
http://data.ordnancesurvey.co.uk/id/4000000074576447,51.7054,-2.1855,Hampton,Gloucestershire,Minchinhampton,98,,,,
http://data.ordnancesurvey.co.uk/id/4000000074563613,51.6942,-1.6911,Lechlade,Gloucestershire,Lechlade on Thames,75,,,,
http://data.ordnancesurvey.co.uk/id/4000000074576487,51.7234,-2.5376,Lidney,Gloucestershire,Lydney,124,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/lydney/Forest_Lydney_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074570082,51.4617,-2.3164,Marshfield,Gloucestershire,,102,,,,
http://data.ordnancesurvey.co.uk/id/4000000074578627,51.8662,-2.4893,Mitchel Dean,Gloucestershire,Mitcheldean,116,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/mitcheldean/Forest_Mitcheldean_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074566939,51.99,-1.7034,Moreton-In-Marsh,Gloucestershire,,82,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/moreton-in-marsh/Cotswolds_Moreton-In-Marsh_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074579825,51.9302,-2.4048,Newent,Gloucestershire,,114,,,,
http://data.ordnancesurvey.co.uk/id/4000000074578133,51.8046,-2.4493,Newnham,Gloucestershire,,116,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/newnham/Forest_Newnham_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074568245,51.8298,-1.837,Northleach,Gloucestershire,,81,,,,
http://data.ordnancesurvey.co.uk/id/4000000074578106,51.7859,-2.1934,Painswick,Gloucestershire,,100,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/painswick/Stroud_Painswick_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074570468,51.5381,-2.3938,Sodbury,Gloucestershire,Chipping Sodbury,108,,,,https://www.southglos.gov.uk/documents/pte090040.pdf
http://data.ordnancesurvey.co.uk/id/4000000074565939,51.9303,-1.723,Stow on the Wold,Gloucestershire,Stow-on-the-wold,82,,,,
http://data.ordnancesurvey.co.uk/id/4000000074576458,51.7455,-2.2156,Stroud,Gloucestershire,,101,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/stroud/Stroud_Stroud_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074570108,51.6368,-2.1592,Tetbury,Gloucestershire,,98,,1,,
http://data.ordnancesurvey.co.uk/id/4000000074578750,51.9938,-2.1571,Tewksbury,Gloucestershire,Tewkesbury,104,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/tewkesbury/Tewkesbury_Tewkesbury_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074570474,51.608,-2.526,Thornbury,Gloucestershire,,124,,1,,http://www.southglos.gov.uk/documents/leaflets/pte050044.pdf
http://data.ordnancesurvey.co.uk/id/4000000074568792,51.5941,-2.3996,Wickware,Gloucestershire,Wickwar,112,,,,https://www.southglos.gov.uk/documents/cos080259.pdf
http://data.ordnancesurvey.co.uk/id/4000000074567933,51.9535,-1.9639,Winchcomb,Gloucestershire,Winchcombe,95,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/winchcombe/Tewkesbury_Winchcombe_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074569114,51.6371,-2.3539,Wotton Under Edge,Gloucestershire,Wotton-Under-Edge,107,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-806-1/dissemination/pdf/wotton-under-edge/Stroud_WottonUnderEdge_archaeological_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074565185,51.0915,-1.1617,Alresford,Hampshire,New Alresford,60,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/winchester/new_alresford/assessment/alresford_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074566158,51.1485,-0.9779,Alton,Hampshire,,47,,,,
http://data.ordnancesurvey.co.uk/id/4000000074567982,51.2078,-1.4793,Andover,Hampshire,,64,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074568680,51.262566,-1.08702,Basingstoke,Hampshire,,45,,,,
http://data.ordnancesurvey.co.uk/id/4000000074553635,50.7338,-1.7559,Christchurch,Hampshire,,100,2,,,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning/planning-constraints/conservation-areas/christchurch/pdfs/christchurch/christchurch-central-town-centre-conservation-area-appraisal-management-plan-adopted-sept-2005.pdf
http://data.ordnancesurvey.co.uk/id/4000000074562891,50.8524,-1.1742,Fareham,Hampshire,,73,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/fareham/fareham/assessment/fareham_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074565667,50.9265,-1.7925,Fordingbridge,Hampshire,,91,,,,
http://data.ordnancesurvey.co.uk/id/4000000074563053,50.7951,-1.118,Gosport,Hampshire,,78,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/gosport/gosport/assessment/gosport_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074563072,50.9314,-1.0808,Hambledon,Hampshire,,66,,,,https://books.google.co.nz/books?id=iu0uAAAAMAAJ&pg=PA566
http://data.ordnancesurvey.co.uk/id/4000000074561544,50.8514,-0.9815,Havant,Hampshire,,66,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/havant/havant/assessment/havant_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074570380,51.3249,-1.2469,Kingsclear,Hampshire,Kingsclere,55,,,,
http://data.ordnancesurvey.co.uk/id/4000000074553295,50.7584,-1.5416,Lymington,Hampshire,,96,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/new_forest/lymington/assessment/lymington_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074549183,50.6995,-1.294,"Newport, Isle Of Wight",Hampshire,,97,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/isle_of_wight/newport/assessment/newport_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074569030,51.243954,-1.265624,Overton,Hampshire,,54,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/basingstoke/overton/assessment/overton_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074561907,51.0038,-0.9375,Petersfield,Hampshire,,55,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/east_hants/petersfield/assessment/petersfield_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074562880,50.7903,-1.1036,Portsmouth,Hampshire,,73,2,,,https://www.british-history.ac.uk/vch/hants/vol3/pp172-192#p45
http://data.ordnancesurvey.co.uk/id/4000000074565336,50.8469,-1.795,Ringwood,Hampshire,,96,,,,
http://data.ordnancesurvey.co.uk/id/4000000074568287,50.9891,-1.4999,Rumsey,Hampshire,Romsey,73,,,,
http://data.ordnancesurvey.co.uk/id/4000000074564709,50.902651,-1.404087,Southampton,Hampshire,,78,2,,1,
http://data.ordnancesurvey.co.uk/id/4000000074567663,51.1142,-1.4929,Stockbridge,Hampshire,,66,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/test_valley/stockbridge/assessment/stockbridge_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074563062,50.84906,-1.234338,Titchfield,Hampshire,,78,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/fareham/titchfield/assessment/titchfield_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074565992,51.2299,-1.3391,Whitchurch,Hampshire,,58,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-378-1/dissemination/pdf/basingstoke/whitchurch/assessment/whitchurch_assessment.pdf
http://data.ordnancesurvey.co.uk/id/4000000074565988,51.0623,-1.3134,Winchester,Hampshire,,62,2,,,https://www.british-history.ac.uk/vch/hants/vol5/pp1-9#p22
http://data.ordnancesurvey.co.uk/id/4000000074553285,50.70624,-1.499471,"Yarmouth, Isle of WIght",Hampshire,,101,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074568000,52.189,-2.5049,Bromyard,Herefordshire,,125,,,,
http://data.ordnancesurvey.co.uk/id/4000000074579014,52.0565,-2.715,Hereford,Herefordshire,,135,2,,1,
http://data.ordnancesurvey.co.uk/id/4000000074560359,52.2035,-3.0301,Kington,Herefordshire,,155,,,,
http://data.ordnancesurvey.co.uk/id/4000000074579830,52.037,-2.4228,Lebdury,Herefordshire,Ledbury,121,,,,
http://data.ordnancesurvey.co.uk/id/4000000074560143,52.2279,-2.7387,Leominster,Herefordshire,,137,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-435-1/dissemination/pdf/PDF_REPORTS_TEXT/HEREFORDSHIRE/LEOMINSTER_REPORT.pdf
http://data.ordnancesurvey.co.uk/id/4000000074561198,52.2178,-2.8939,Pembridge,Herefordshire,,150,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-435-1/dissemination/pdf/PDF_REPORTS_TEXT/HEREFORDSHIRE/PEMBRIDGE_REPORT.pdf
http://data.ordnancesurvey.co.uk/id/4000000074579457,51.9143,-2.584,Ross,Herefordshire,Ross-on-Wye,121,,,,
http://data.ordnancesurvey.co.uk/id/4000000074563166,52.1594,-2.8946,Weobley,Herefordshire,,146,2,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-435-1/dissemination/pdf/PDF_REPORTS_TEXT/HEREFORDSHIRE/WEOBLEY_REPORT.pdf
http://data.ordnancesurvey.co.uk/id/4000000074569172,51.9896,-0.1888,Baldock,Hertfordshire,,37,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/baldock.pdf
http://data.ordnancesurvey.co.uk/id/4000000074542703,51.653,-0.2003,Barnet,Hertfordshire,High Barnet,11,,,,https://barnetsociety.org.uk/history
http://data.ordnancesurvey.co.uk/id/4000000074546398,51.7599,-0.5631,Berkhamsted,Hertfordshire,,26,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/berkhamstead.pdf
http://data.ordnancesurvey.co.uk/id/4000000074572639,51.9461,-0.0185,Buntingford,Hertfordshire,,31,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/buntingford.pdf
http://data.ordnancesurvey.co.uk/id/4000000074567483,51.7623,-0.2141,Hatfield,Hertfordshire,,19,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/hatfield.pdf
http://data.ordnancesurvey.co.uk/id/4000000074550625,51.759,-0.4721,Hemel Hempstead,Hertfordshire,,23,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/hemel_hempstead.pdf
http://data.ordnancesurvey.co.uk/id/4000000074573674,51.7964,-0.0776,Hertford,Hertfordshire,,21,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074572540,51.9474,-0.2788,Hitchin,Hertfordshire,,34,,,,
http://data.ordnancesurvey.co.uk/id/4000000074569872,51.7614,-0.0114,Hoddesdon,Hertfordshire,,17,,,,
http://data.ordnancesurvey.co.uk/id/4000000074562751,51.6388,-0.4694,Rickmansworth,Hertfordshire,,19,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/rickmansworth.pdf
http://data.ordnancesurvey.co.uk/id/4000000074571282,52.0461,-0.022,Royston,Hertfordshire,,37,,,,
http://data.ordnancesurvey.co.uk/id/4000000074570942,51.8123,0.1511,Sawbridgworth,Hertfordshire,Sawbridgeworth,25,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/sawbridgeworth.pdf
http://data.ordnancesurvey.co.uk/id/4000000074550620,51.7512,-0.3406,St Alban's,Hertfordshire,St Albans,21,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074573333,51.8823,0.0275,Standon,Hertfordshire,,27,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/standon.pdf
http://data.ordnancesurvey.co.uk/id/4000000074542784,51.9113,-0.2082,Stevenage,Hertfordshire,,31,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/stevenage.pdf
http://data.ordnancesurvey.co.uk/id/4000000074548120,51.7939,-0.6605,Tring,Hertfordshire,,32,,,,http://archaeologydataservice.ac.uk/catalogue/adsdata/arch-436-1/dissemination/pdf/tring.pdf
http://data.ordnancesurvey.co.uk/id/4000000074573673,51.8113,-0.0323,Ware,Hertfordshire,,21,,,1,
http://data.ordnancesurvey.co.uk/id/4000000074562546,51.6552,-0.39,Watford,Hertfordshire,,15,,,,
http://data.ordnancesurvey.co.uk/id/4000000074576593,52.3305,-0.1846,Huntingdon,Huntingdonshire,,57,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074577553,52.297,-0.3891,Kimbolton,Huntingdonshire,,64,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-2880-1/dissemination/pdf/towns/Kimbolton_EUS_Report_2015.pdf
http://data.ordnancesurvey.co.uk/id/4000000074576597,52.4483,-0.1063,Ramsey,Huntingdonshire,,68,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-2880-1/dissemination/pdf/towns/Ramsey_EUS_Report_2015.pdf
http://data.ordnancesurvey.co.uk/id/4000000074575454,52.38225,-0.002,Somersham,Huntingdonshire,,65,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-2880-1/dissemination/pdf/towns/Somersham_EUS_Report_2015.pdf
http://data.ordnancesurvey.co.uk/id/4000000074575165,52.227495,-0.270688,St Neots,Huntingdonshire,,56,,,,
http://data.ordnancesurvey.co.uk/id/4000000074576587,52.3233,-0.0731,St. Ives,Huntingdonshire,,59,,,,
http://data.ordnancesurvey.co.uk/id/4000000074543434,52.4895,-0.2891,Stilton,Huntingdonshire,,71,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-2880-1/dissemination/pdf/towns/Stilton_EUS_Report_2015.pdf
http://data.ordnancesurvey.co.uk/id/4000000074545913,51.0295,0.7895,Appledore,Kent,,63,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Appledore.pdf
http://data.ordnancesurvey.co.uk/id/4000000074564849,51.1492,0.8726,Ashford,Kent,,55,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Ashford.pdf
http://data.ordnancesurvey.co.uk/id/4000000074343899,51.4055,0.015,Bromley,Kent,,10,,,,
http://data.ordnancesurvey.co.uk/id/4000000074565139,51.2791,1.0811,Canterbury,Kent,,56,2,,,https://www.canterbury.gov.uk/download/downloads/id/671/canterbury_conservation_area_appraisal.pdf
http://data.ordnancesurvey.co.uk/id/4000000074547835,51.3823,0.5259,Chatham,Kent,,30,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Chatham.pdf
http://data.ordnancesurvey.co.uk/id/4000000074545068,51.0967,0.5357,Cranbrook,Kent,,48,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Cranbrook.pdf
http://data.ordnancesurvey.co.uk/id/4000000074542785,51.4442,0.2186,Dartford,Kent,,15,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Dartford.pdf
http://data.ordnancesurvey.co.uk/id/4000000074564856,51.2248,1.4026,Deal,Kent,,74,,,1,
http://data.ordnancesurvey.co.uk/id/4000000074568379,51.1251,1.3135,Dover,Kent,,71,2,,,
http://data.ordnancesurvey.co.uk/id/4000000074568410,51.1527,1.1117,Elham,Kent,,65,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Elham.pdf
http://data.ordnancesurvey.co.uk/id/4000000074566824,51.3159,0.8912,Feversham,Kent,Faversham,47,,,,
http://data.ordnancesurvey.co.uk/id/4000000074566736,51.0801,1.1816,Folkstone,Kent,Folkestone,72,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Folkestone.pdf
http://data.ordnancesurvey.co.uk/id/4000000074544792,51.1136,0.4603,Goudhurst,Kent,,44,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Goudhurst.pdf
http://data.ordnancesurvey.co.uk/id/4000000074576371,51.4433,0.3705,Gravesend,Kent,,22,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Gravesend.pdf
http://data.ordnancesurvey.co.uk/id/4000000074568393,51.0708,1.0784,Hythe,Kent,,67,2,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Hythe.pdf
http://data.ordnancesurvey.co.uk/id/4000000074547224,51.2372,0.7184,Lenham,Kent,,45,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Lenham.pdf
http://data.ordnancesurvey.co.uk/id/4000000074575804,51.2735,0.5223,Maidstone,Kent,,34,2,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Maidstone.pdf
http://data.ordnancesurvey.co.uk/id/4000000074575807,51.2947,0.4088,Malling,Kent,West Malling,22,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/West_Malling.pdf
http://data.ordnancesurvey.co.uk/id/4000000074544645,51.349,0.7324,Milton,Kent,Milton Regis,40,,,1,
http://data.ordnancesurvey.co.uk/id/4000000074576082,51.3909,0.5028,Rochester,Kent,,30,2,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Rochester.pdf
http://data.ordnancesurvey.co.uk/id/4000000074564827,50.9856,0.9394,Romney,Kent,New Romney,71,2,,,https://www.folkestone-hythe.gov.uk/media/1246/new-romney-part-1/pdf/new-romney-part-1.pdf
http://data.ordnancesurvey.co.uk/id/4000000074567053,51.2753,1.3399,Sandwich,Kent,,67,2,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Sandwich.pdf
http://data.ordnancesurvey.co.uk/id/4000000074575264,51.2696,0.1931,Sevenoaks,Kent,,23,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Sevenoaks.pdf
http://data.ordnancesurvey.co.uk/id/4000000074545920,51.1493,0.687,Smarden,Kent,,57,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Smarden.pdf
http://data.ordnancesurvey.co.uk/id/4000000074543685,51.0678,0.6857,Tenterden,Kent,,57,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Tenterden.pdf
http://data.ordnancesurvey.co.uk/id/4000000074547079,51.1262,0.2581,Tunbridge,Kent,Tunbridge Wells,30,,,,
http://data.ordnancesurvey.co.uk/id/4000000074563585,51.2671,0.071,Westerham,Kent,,22,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Westerham.pdf
http://data.ordnancesurvey.co.uk/id/4000000074576080,51.3086,0.3114,Wrotham,Kent,,25,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Wrotham.pdf
http://data.ordnancesurvey.co.uk/id/4000000074564853,51.1839,0.9376,Wye,Kent,,55,,,,https://archaeologydataservice.ac.uk/catalogue/adsdata/arch-459-1/dissemination/pdf/Wye.pdf
http://data.ordnancesurvey.co.uk/id/4000000074574164,53.7493,-2.4835,Blackburn,Lancashire,,210,,,1,https://www.british-history.ac.uk/vch/lancs/vol6/pp244-249#p21
http://data.ordnancesurvey.co.uk/id/4000000074550817,53.5797,-2.4269,Bolton,Lancashire,,197,,,,https://www.british-history.ac.uk/vch/lancs/vol5/pp243-251#p3
